,term,count,num_docs,label,subjectivity_max,subjectivity_min,subjectivity_mean
9003,lab_tests,5,4,['neutral' 'positive'],0.9833333333333334,0.27499999999999997,0.5027777777777778
11715,overcapacity,5,3,['negative' 'positive'],0.875,0.0,0.36428571428571427
1989,broadcaster,5,3,['positive' 'neutral'],0.7166666666666667,0.25,0.4753333333333334
16834,tigit,5,3,['positive' 'neutral'],0.618909090909091,0.20833333333333331,0.3681
4624,discussions_unaudited,5,5,['neutral'],0.0,0.0,0.0
11752,oversupply,5,4,['negative' 'positive'],0.5833333333333334,0.0,0.29958333333333337
280,adjustment_disorder,5,1,['neutral' 'negative'],0.75,0.0,0.4834761904761905
12671,precursor,5,5,['neutral' 'positive' 'negative'],0.5933333333333333,0.0,0.29654545454545456
2565,chair_chief_executive,5,4,['neutral'],0.0,0.0,0.0
1562,bigo,5,1,['positive'],0.5416666666666666,0.05555555555555555,0.3427777777777778
15150,shopping_mall,5,1,['positive' 'neutral' 'negative'],0.39090909090909093,0.0,0.11568181818181818
15149,shopping_habits,5,5,['neutral' 'negative' 'positive'],1.0,0.0,0.34515873015873016
8030,immunity,5,5,['neutral' 'positive'],0.6690909090909092,0.0,0.3584848484848485
11777,oxide,5,2,['positive' 'negative'],0.5985119047619047,0.0,0.41331349206349205
6738,fx_translation,5,4,['positive' 'negative' 'neutral'],0.5,0.09999999999999999,0.35114285714285715
8028,immune_activation,5,2,['neutral' 'positive'],1.0,0.25,0.5709280303030303
1557,big_chunk,5,5,['neutral' 'positive'],0.5,0.1,0.2536507936507937
11771,ownership_stake,5,4,['positive' 'neutral' 'negative'],0.5,0.0,0.2293333333333333
6460,forestry,5,2,['neutral' 'positive'],0.45454545454545453,0.0,0.222020202020202
3560,cord_blood,5,3,['negative' 'positive' 'neutral'],0.5916666666666667,0.06666666666666667,0.38
2780,citi,5,3,['positive' 'neutral'],0.875,0.26742424242424245,0.49084199134199136
1555,big_bet,5,2,['neutral' 'positive' 'negative'],0.275,0.1,0.22752380952380954
11761,ovitex,5,1,['positive'],0.3,0.11363636363636363,0.21522727272727274
16330,sweater,5,5,['neutral' 'positive'],0.7333333333333333,0.0,0.4295328282828283
11757,overwhelming_majority,5,5,['positive' 'neutral'],0.7625,0.43333333333333335,0.6241666666666668
4550,direct_mail,5,5,['neutral' 'positive'],0.56875,0.125,0.26683080808080806
2669,chico,5,1,['neutral' 'positive'],0.725,0.21666666666666667,0.43200505050505056
4455,diameter,5,5,['positive' 'neutral'],0.5,0.0,0.26285714285714284
226,adapter,5,3,['positive' 'neutral'],0.5,0.0,0.17298701298701297
10152,midsize,5,4,['positive' 'neutral'],0.5,0.0,0.34356060606060607
17813,vaccine_boosters,5,4,['positive' 'neutral'],0.49696969696969695,0.0,0.15393939393939393
1630,biopharm,5,1,['positive' 'neutral'],0.4,0.0,0.13999999999999999
4349,dermatology,5,4,['neutral' 'positive'],0.5,0.0,0.3495151515151515
18549,xponential,5,1,['neutral' 'positive'],1.0,0.0,0.34249999999999997
16447,tailor,5,4,['neutral' 'positive'],0.725,0.06666666666666667,0.40166666666666667
4367,designer_manufacturer,5,5,['neutral' 'positive'],1.0,0.0,0.49416666666666664
6696,functional_excellence,5,2,['positive'],0.41666666666666663,0.0,0.20018181818181818
4368,designing,5,5,['neutral' 'positive'],0.7333333333333333,0.18333333333333335,0.37666666666666665
18545,xp,5,1,['neutral' 'negative'],0.6,0.0,0.2668333333333333
17702,upload,5,5,['positive' 'neutral'],0.75,0.0,0.16333333333333333
11957,pathogen,5,5,['positive' 'neutral'],0.6749999999999999,0.28020833333333334,0.4380416666666667
8835,jsi,5,1,['positive' 'negative'],0.25,0.0,0.05
16777,thread,5,5,['positive' 'neutral'],0.625,0.0,0.28833333333333333
1087,ati,5,2,['neutral' 'positive'],0.7,0.25,0.48550000000000004
14151,responsiveness,5,5,['positive'],0.75,0.3466666666666667,0.4568333333333333
4369,desirability,5,3,['positive'],0.6791666666666667,0.0,0.36229797979797984
11991,paycheck,5,4,['positive' 'neutral' 'negative'],0.575,0.275,0.4429166666666666
14465,roomba,5,1,['negative' 'positive' 'neutral'],0.725,0.0,0.30775757575757573
3669,coveted,5,3,['positive' 'neutral'],0.5416666666666666,0.0,0.3350252525252525
8770,jaw,5,2,['positive'],0.7090909090909091,0.0,0.41323232323232323
8777,jean,5,3,['neutral' 'positive'],0.6875,0.3125,0.45039141414141415
8276,influenced,5,5,['neutral' 'positive' 'negative'],1.0,0.0,0.4241515151515152
14439,rogers,5,2,['neutral' 'positive'],0.6,0.0,0.2809259259259259
12026,pcb,5,2,['positive' 'negative' 'neutral'],0.510909090909091,0.0,0.267989898989899
4291,dental_consumables,5,2,['negative' 'neutral' 'positive'],0.1875,0.0,0.049351851851851855
1079,athene,5,1,['neutral'],0.6666666666666666,0.08333333333333334,0.4166666666666667
14163,restocking,5,5,['neutral' 'positive'],0.5444444444444444,0.0,0.35777777777777775
8259,infill,5,3,['negative' 'positive' 'neutral'],0.55,0.3125829725829726,0.4393347763347763
14452,rollouts,5,4,['positive' 'negative'],0.625,0.0,0.33298701298701305
8804,joann,5,1,['neutral' 'positive'],0.7,0.25,0.44757575757575757
4315,deposit_betas,5,4,['positive' 'neutral'],1.0,0.0,0.3669444444444444
10144,mid_sized,5,4,['positive' 'neutral'],0.4,0.0,0.2322857142857143
15172,shout,5,4,['neutral'],0.5714285714285714,0.0,0.2901190476190476
12541,portability,5,4,['positive' 'neutral'],0.6792929292929294,0.0,0.33073232323232327
14159,restatement,5,3,['neutral'],0.6,0.2333333333333333,0.32916666666666666
6695,functional_cure,5,3,['neutral' 'positive'],1.0,0.0,0.32
14481,rote,5,1,['positive' 'neutral'],1.0,0.0,0.38666666666666666
8128,incentive_compensation_accruals,5,3,['neutral' 'positive'],0.425,0.10166666666666666,0.33066666666666666
8194,indexing,5,3,['negative' 'positive' 'neutral'],0.611111111111111,0.4,0.4494444444444444
8844,jumbo,5,3,['neutral' 'positive'],0.5,0.0,0.20583333333333337
4433,dgd,5,1,['positive' 'neutral'],0.75,0.17500000000000002,0.4533333333333333
10172,mila,5,1,['neutral' 'positive'],0.8250000000000001,0.20512820512820512,0.5131684981684982
10173,milacron,5,1,['positive'],0.75,0.0,0.4920833333333333
17684,updates_forward_looking,5,5,['neutral'],0.125,0.0,0.034999999999999996
8136,incidental,5,1,['neutral' 'negative' 'positive'],0.476,0.0,0.26353333333333334
16400,synthesis,5,4,['positive' 'neutral'],1.0,0.1,0.46152380952380956
18532,xbaw_resonators,5,1,['positive' 'neutral'],0.75,0.0,0.24183333333333334
1606,biofuel,5,4,['neutral' 'negative' 'positive'],0.6190476190476191,0.0,0.3163095238095238
4439,diabetes_obesity,5,3,['positive'],0.6,0.05,0.2779166666666667
6486,formidable,5,5,['positive' 'negative'],0.625,0.0,0.4405555555555556
1598,biodiesel,5,4,['neutral' 'positive'],0.75,0.0,0.44031746031746033
16399,synovus_forward,5,1,['positive' 'neutral'],0.875,0.0,0.325
4447,diagnostic_testing,5,5,['neutral' 'positive'],0.6749999999999999,0.0,0.35266666666666663
1597,biodesix,5,1,['neutral' 'negative' 'positive'],0.45416666666666666,0.0,0.20083333333333334
18530,xbaw_filter,5,1,['positive' 'neutral'],0.5710227272727273,0.14666666666666667,0.31217424242424247
14132,resourcing,5,5,['positive' 'negative'],0.7333333333333333,0.08333333333333333,0.4835732323232323
18531,xbaw_filters,5,1,['positive' 'neutral'],0.7,0.0,0.26184848484848483
8151,incomplete,5,4,['negative' 'neutral'],1.0,0.0,0.43531746031746027
16402,synthetic_biology,5,1,['positive' 'neutral'],1.0,0.0,0.6900000000000001
14505,royalty_receipts,5,1,['negative' 'positive' 'neutral'],0.75,0.36666666666666664,0.4862121212121212
8845,jumbo_single,5,1,['positive' 'neutral'],0.35,0.0,0.24380952380952384
2679,chiller,5,1,['positive'],1.0,0.375,0.575
199,actor,5,4,['neutral' 'negative' 'positive'],0.5,0.1,0.3440952380952381
8855,junior,5,4,['positive' 'neutral'],0.7666666666666666,0.2333333333333333,0.5779761904761905
3638,countermeasure,5,4,['neutral' 'positive'],0.8333333333333334,0.0,0.3666666666666667
11936,passenger_miles,5,2,['negative' 'positive'],0.4600000000000001,0.25,0.3496666666666667
1007,aside,5,5,['neutral' 'negative' 'positive'],0.45454545454545453,0.0,0.23289562289562288
14490,rounded,5,5,['positive' 'neutral'],0.6823809523809523,0.0,0.34814285714285714
11930,pass,5,2,['positive'],0.5909090909090909,0.0,0.4082900432900433
17699,upholstery_fabrics,5,1,['neutral' 'negative'],0.45454545454545453,0.0,0.1746127946127946
12593,pouch,5,2,['positive' 'neutral' 'negative'],0.7,0.0,0.2644444444444444
15285,singer,5,4,['neutral' 'positive'],0.4583333333333333,0.25,0.3854978354978355
8170,incrementals,5,4,['positive' 'neutral'],0.5,0.0,0.17333333333333334
1089,atlanta,5,3,['neutral' 'positive'],0.625,0.0,0.316969696969697
14498,routing_switching,5,1,['neutral' 'positive'],1.0,0.0,0.48047619047619045
15291,singles_day,5,2,['negative' 'neutral' 'positive'],0.5,0.0,0.1879220779220779
4418,developmental,5,5,['positive' 'neutral'],0.40625,0.0,0.27375
1009,asm,5,4,['positive'],0.41666666666666663,0.0,0.21599999999999997
5236,electrode,5,3,['positive' 'neutral'],0.8,0.2571428571428571,0.4684285714285714
13978,repairs_maintenance,5,3,['negative' 'positive' 'neutral'],0.6190476190476191,0.24351851851851855,0.42287037037037034
1164,augmented,5,3,['neutral' 'positive'],0.375,0.0,0.1928888888888889
6875,genesis,5,2,['positive' 'neutral'],0.475,0.0,0.3212929292929293
6167,fiduciary,5,4,['positive' 'neutral'],0.5666666666666667,0.0,0.27666666666666667
10614,muscle_invasive,5,1,['neutral' 'positive'],1.0,0.0,0.32
790,aortic_stenosis,5,2,['positive' 'neutral'],0.9,0.30833333333333335,0.6683333333333333
7234,guidepost,5,5,['neutral' 'positive'],0.5916666666666667,0.0,0.28500000000000003
1210,autoship,5,1,['positive'],0.8,0.0,0.36972727272727274
13187,purely,5,4,['neutral' 'positive'],0.7,0.3,0.53
9445,lobby,5,3,['positive' 'neutral'],0.575,0.28270202020202023,0.42987373737373735
17260,tsa_precheck,5,1,['positive' 'neutral'],0.625,0.0,0.23166666666666663
2277,captive_finance,5,2,['positive' 'neutral'],0.6,0.25555555555555554,0.45111111111111113
17074,transcatheter,5,3,['positive'],0.9,0.0,0.5
14910,self_clearing,5,2,['positive' 'neutral'],0.37142857142857144,0.0,0.15667207792207793
2978,coexistence,5,2,['negative' 'neutral'],0.875,0.16666666666666666,0.5616666666666668
2341,carol,5,1,['positive' 'neutral'],0.6000000000000001,0.0,0.12000000000000002
1247,awesome,5,5,['neutral' 'positive' 'negative'],1.0,0.6386363636363637,0.8312987012987012
5474,entertaining,5,5,['positive' 'neutral'],0.85,0.375,0.5563333333333333
6213,financially,5,4,['positive' 'neutral'],0.5416666666666666,0.0,0.2661111111111111
9736,manifest,5,4,['neutral' 'positive' 'negative'],0.7,0.03333333333333333,0.4241582491582491
5964,factory_closures,5,4,['negative' 'positive'],0.6,0.0,0.39316666666666666
5965,facts_circumstances,5,5,['neutral'],0.7,0.0,0.14833333333333332
595,altria,5,1,['neutral' 'positive'],0.32142857142857145,0.0,0.22011904761904763
13332,radiation,5,4,['positive' 'neutral'],0.4772727272727273,0.25,0.3867929292929293
10425,mortar,5,5,['positive' 'neutral'],0.6,0.0,0.33830808080808084
10617,music_publishing,5,2,['positive' 'neutral'],0.7,0.0,0.2811111111111111
15585,soundness,5,4,['positive' 'negative'],0.5263888888888889,0.0,0.2990277777777778
13744,refreshed,5,5,['neutral' 'positive'],0.6,0.0,0.3626010101010101
10990,nomination_process,5,1,['neutral'],0.45454545454545453,0.0,0.12590909090909091
876,apr,5,4,['positive' 'negative'],0.75,0.0,0.36442592592592593
18013,vigorous,5,5,['positive'],0.8809523809523809,0.0,0.29285714285714287
7364,hat,5,4,['positive' 'neutral'],0.5,0.0,0.3183333333333333
17443,undergrad,5,1,['positive' 'neutral'],0.48484848484848486,0.03333333333333333,0.2750808080808081
7365,hatch,5,2,['positive' 'negative'],0.5,0.0,0.27045454545454545
9555,lrad,5,2,['positive' 'negative'],0.75,0.0625,0.41869047619047617
3057,column_format,5,1,['neutral'],0.6142857142857143,0.0,0.13952380952380955
602,alzheimer,5,2,['neutral' 'positive'],0.7777777777777777,0.06666666666666667,0.3693055555555555
14901,selective_etch,5,2,['positive'],0.55,0.38125,0.4247261904761904
13672,redesigns,5,4,['positive' 'neutral'],0.6666666666666666,0.0,0.451010101010101
2279,capturing,5,5,['positive'],0.7272727272727273,0.0,0.33156565656565656
5488,entrenched,5,5,['negative' 'neutral' 'positive'],1.0,0.425,0.7115151515151515
15866,statewide_contract,5,3,['positive' 'neutral'],0.44166666666666665,0.0,0.1893939393939394
6828,gd,5,2,['positive' 'neutral'],0.6181818181818182,0.0,0.3803030303030303
13300,quick_serve,5,3,['positive' 'neutral'],0.875,0.3645833333333333,0.5006439393939394
7024,gnrh_antagonist,5,1,['neutral' 'positive'],0.71,0.0,0.4112857142857143
11001,nonbank,5,5,['positive' 'neutral'],0.6888888888888888,0.10714285714285714,0.4028383838383839
7010,glucose,5,3,['positive' 'neutral'],0.6875,0.15625,0.37958333333333333
17434,undeniable,5,4,['neutral' 'positive'],0.575,0.16666666666666666,0.38772727272727275
2814,classical,5,3,['neutral'],0.49166666666666664,0.0,0.15388888888888888
14970,sensible,5,4,['positive' 'neutral'],1.0,0.0,0.4476984126984127
11019,noncomprehensive,5,1,['positive' 'negative'],0.7,0.30833333333333335,0.5358333333333334
5834,expedited_freight,5,4,['positive' 'negative' 'neutral'],0.875,0.03333333333333333,0.3523611111111111
18232,watt,5,2,['positive' 'neutral'],0.6,0.27651515151515155,0.44325757575757574
9676,mainland,5,3,['positive' 'neutral'],0.7000000000000001,0.0,0.3827777777777778
7111,graphite_electrode,5,1,['positive' 'neutral'],0.7833333333333333,0.0,0.38
6005,fanatic,5,3,['positive' 'neutral'],0.6166666666666667,0.0,0.41121212121212125
17169,tremendously,5,5,['positive'],0.6354166666666666,0.375,0.4920833333333333
15904,steelmaking,5,4,['positive' 'neutral'],0.5136363636363637,0.0,0.22272727272727275
10575,multiple_ascending,5,3,['neutral'],0.3928571428571429,0.26190476190476186,0.3197619047619048
7214,gts,5,4,['positive' 'negative'],0.5125,0.0,0.25916666666666666
14816,sealant,5,2,['positive'],0.3955555555555555,0.1875,0.3048636363636364
18231,waterway,5,4,['neutral' 'negative'],0.8875,0.0,0.46416666666666667
17052,trailblazer_alz,5,1,['positive' 'neutral' 'negative'],0.9166666666666667,0.35000000000000003,0.5101414141414142
14815,seal,5,5,['neutral' 'positive'],0.65,0.016666666666666666,0.3407808080808081
17206,trinidad_dollars,5,1,['neutral'],0.44375,0.0,0.28178571428571425
3178,competitively,5,4,['positive'],1.0,0.0,0.42333333333333334
13657,recycler,5,5,['positive' 'neutral'],1.0,0.1,0.6147474747474748
2385,cast,5,4,['neutral'],0.5,0.0,0.3256969696969697
3183,complaint,5,5,['positive' 'negative'],0.95,0.3452380952380953,0.595952380952381
1347,bandi,5,2,['neutral' 'positive'],0.7083333333333334,0.3125,0.4424296536796537
14811,seagate,5,1,['neutral' 'positive'],0.6,0.0,0.3825
15909,steer,5,4,['neutral' 'positive'],0.75,0.0,0.3498737373737374
7428,healthcare_practitioner,5,3,['positive' 'negative' 'neutral'],0.7333333333333334,0.0,0.4655555555555556
6003,famous,5,5,['neutral' 'positive'],0.56875,0.0,0.3364166666666667
7386,hbo,5,1,['positive' 'negative' 'neutral'],0.7333333333333333,0.25,0.43863636363636366
5999,familiarity,5,5,['positive' 'neutral'],1.0,0.0,0.5936111111111111
7416,headquarter,5,5,['neutral' 'positive'],0.3833333333333333,0.0,0.2568109668109668
6256,firmwide,5,4,['positive'],0.5,0.0,0.2509090909090909
17072,transatlantic,5,4,['positive' 'neutral'],1.0,0.0,0.45709595959595956
15886,stay,5,4,['neutral'],0.7,0.0,0.4385
10355,molecular_therapy,5,1,['neutral' 'positive'],0.5416666666666666,0.05,0.24333333333333332
15569,sophia,5,1,['neutral' 'positive'],0.55,0.1111111111111111,0.3615138888888889
14917,selic,5,2,['neutral' 'negative' 'positive'],0.3447811447811448,0.0,0.1811784511784512
6257,first,5,5,['neutral' 'positive'],0.45666666666666667,0.0,0.2421666666666667
13074,protolabs,5,1,['neutral' 'negative' 'positive'],1.0,0.0,0.36838888888888893
15751,sprinklr,5,1,['neutral' 'negative' 'positive'],0.5833333333333334,0.1,0.2741111111111111
3163,compensated,5,1,['neutral' 'positive'],0.5,0.0,0.145
9574,ltvs,5,3,['positive' 'negative' 'neutral'],0.5721428571428572,0.2888888888888889,0.4405396825396825
2913,cloudflare,5,1,['neutral' 'positive'],0.5833333333333333,0.0,0.3164848484848485
15072,shadow,5,5,['positive' 'negative' 'neutral'],0.6333333333333333,0.0,0.32216450216450215
15892,steadily,5,5,['positive' 'neutral'],0.4883333333333333,0.25,0.3879444444444444
1202,automobile_unit,5,1,['positive' 'neutral'],0.4375,0.3,0.3709469696969697
9886,mdau,5,1,['positive'],0.75,0.0,0.24166666666666664
15896,stealthtech,5,1,['positive' 'neutral'],0.5666666666666667,0.0625,0.38916666666666666
5994,false,5,5,['positive' 'neutral' 'negative'],0.6,0.41333333333333333,0.5246666666666666
13613,reconsideration,5,4,['neutral' 'negative'],0.5333333333333333,0.06666666666666667,0.36611111111111116
5997,familial_chylomicronemia,5,2,['neutral'],0.375,0.0,0.18666666666666668
5998,familiar,5,5,['neutral' 'positive'],0.75,0.34090909090909094,0.49195959595959593
10583,multiport,5,2,['positive' 'neutral'],0.8011363636363636,0.0,0.3761363636363636
14810,seafood,5,4,['positive' 'neutral'],0.55,0.18125,0.3129166666666667
2931,cmr,5,3,['positive' 'negative' 'neutral'],0.4666666666666666,0.1726190476190476,0.32507142857142857
7033,going_forward,5,5,['positive' 'neutral'],0.5,0.041666666666666664,0.32333333333333336
13105,prudence,5,5,['negative' 'positive' 'neutral'],0.875,0.17777777777777778,0.5183174603174603
7094,graftech,5,1,['neutral' 'positive'],0.625,0.0,0.43346153846153845
17489,undistributed,5,2,['neutral' 'positive'],0.7333333333333333,0.0,0.29861111111111105
17496,undue_reliance_statements,5,5,['neutral'],0.611111111111111,0.0,0.18722222222222223
17497,unearned,5,4,['neutral' 'positive'],0.3833333333333333,0.0,0.1328181818181818
14985,sep_membership,5,1,['positive' 'negative'],0.2638888888888889,0.0,0.12944444444444445
907,archegos,5,1,['negative' 'positive' 'neutral'],0.5166666666666667,0.0,0.24100000000000002
10701,nasal,5,3,['positive' 'neutral'],0.95,0.14285714285714285,0.5674523809523809
10936,nielsen,5,3,['neutral' 'positive'],1.0,0.0,0.4326666666666667
17106,transitioning,5,4,['negative' 'positive' 'neutral'],0.55,0.1,0.3044444444444444
6242,finxact,5,2,['positive' 'neutral'],0.95,0.3125,0.5364285714285714
7281,halo_effect,5,5,['positive'],0.875,0.23863636363636365,0.5349999999999999
14990,sephora,5,3,['neutral' 'positive'],0.6,0.0,0.3573257575757576
5906,extraordinary_cancellations,5,1,['positive' 'negative' 'neutral'],0.9111111111111111,0.43333333333333335,0.6817676767676767
15633,spd,5,2,['neutral'],0.5,0.0,0.2254545454545455
7334,hardest,5,4,['positive'],0.625,0.0,0.36772727272727274
631,america_responsible,5,5,['neutral' 'positive'],0.575,0.45,0.5047222222222223
17498,unearned_premiums,5,1,['positive' 'neutral'],0.26666666666666666,0.0,0.057499999999999996
761,antibody_discovery,5,1,['positive'],1.0,0.5,0.71
6844,gen_z,5,4,['positive' 'neutral'],0.9375,0.15,0.4579545454545454
10384,monjuvi,5,1,['positive' 'neutral'],0.48173076923076924,0.0,0.16329059829059828
18322,wheeler,5,2,['neutral' 'positive'],0.95,0.0,0.4475084175084175
17101,transistor,5,3,['positive'],1.0,0.0,0.44000000000000006
15819,stand_marvell,5,1,['positive'],0.7333333333333333,0.0,0.26999999999999996
5563,equivalents_balance_sheet,5,5,['neutral' 'positive'],0.5900000000000001,0.0,0.203
18320,wheeled,5,2,['negative' 'neutral' 'positive'],0.5,0.0,0.16666666666666666
10688,nanox,5,1,['positive' 'neutral'],0.825,0.17500000000000002,0.46208333333333335
2309,cardio,5,1,['positive' 'neutral'],0.7,0.0,0.4667878787878788
13589,recognizable,5,5,['positive' 'neutral'],0.5833333333333334,0.17708333333333331,0.35925
2394,casualty,5,3,['positive'],0.31085714285714283,0.16666666666666666,0.27412261904761903
751,antagonist,5,5,['neutral' 'positive'],0.6599999999999999,0.0,0.2876060606060606
3085,comirnaty,5,1,['positive' 'neutral'],0.4,0.0,0.21000000000000002
2957,coated,5,4,['neutral' 'positive'],0.45454545454545453,0.0,0.2592424242424242
10692,narrative,5,5,['positive' 'neutral'],0.7333333333333334,0.1,0.4041666666666667
3084,coming_quarters,5,5,['negative' 'neutral' 'positive'],0.875,0.0,0.275
15623,spark,5,2,['positive' 'neutral'],1.0,0.0,0.36643181818181814
10681,nanogram,5,1,['neutral' 'positive'],0.7833333333333333,0.1,0.32416666666666666
3103,commercially,5,5,['neutral' 'positive'],0.4916666666666667,0.0,0.254
5579,esa,5,3,['neutral' 'positive'],0.43863636363636366,0.0,0.2210606060606061
3104,commercially_available,5,5,['positive' 'neutral'],0.6750000000000002,0.35,0.4511
13775,regionally,5,5,['positive'],0.75,0.41666666666666663,0.548409090909091
7312,handysize_vessels,5,2,['neutral'],0.5416666666666666,0.0,0.20833333333333331
2962,cobra,5,2,['positive' 'neutral' 'negative'],0.875,0.14166666666666666,0.5140634920634921
13780,registrant,5,4,['positive' 'neutral'],0.5181818181818182,0.0,0.34252525252525257
14982,sentinelone,5,1,['neutral' 'positive'],0.875,0.0,0.32083333333333336
6180,figures_rmb,5,5,['neutral'],1.0,0.0,0.4133333333333334
14983,seo,5,2,['neutral' 'positive'],0.5,0.0,0.2669090909090909
9455,locally,5,5,['neutral' 'positive'],0.6972222222222223,0.2626262626262626,0.4140530303030303
14856,section_website_heading,5,2,['neutral'],0.5,0.2,0.3608888888888889
7067,government_mandated,5,5,['negative' 'neutral'],0.95,0.4,0.5463095238095238
7256,h_pylori,5,1,['positive' 'neutral'],1.0,0.3,0.78
15642,special_mention,5,4,['positive' 'negative'],0.8404761904761905,0.19047619047619047,0.5067857142857143
15644,specialization,5,4,['negative' 'neutral' 'positive'],0.6910000000000001,0.0,0.3253212121212121
2939,cnpe,5,1,['neutral'],0.7777777777777777,0.0,0.3944040404040404
18266,webpage,5,5,['neutral'],0.45,0.0,0.164
5857,expiring,5,4,['neutral'],0.45454545454545453,0.0,0.28515151515151516
9704,mall_formats,5,2,['neutral' 'positive'],0.65,0.3833333333333333,0.5245555555555554
9670,mailbox,5,3,['neutral' 'positive'],0.7000000000000001,0.0,0.36500000000000005
13315,quotation,5,5,['neutral' 'negative' 'positive'],0.6098484848484849,0.4166666666666667,0.4928030303030303
18246,weakest,5,5,['negative' 'positive' 'neutral'],0.7749999999999999,0.0,0.4296428571428571
1160,auditing,5,5,['neutral' 'positive'],0.5,0.0,0.21375000000000002
17412,unbilled,5,4,['neutral' 'positive'],1.0,0.26666666666666666,0.5333333333333333
17401,unanticipated,5,5,['negative' 'neutral'],0.5466666666666666,0.0,0.2876666666666666
2419,cath,5,2,['negative' 'positive' 'neutral'],0.5,0.08333333333333333,0.33334848484848484
5506,environmentally_responsible,5,4,['positive' 'neutral'],0.55,0.21666666666666667,0.45833333333333337
7355,harvested,5,2,['negative' 'positive'],0.5,0.3,0.39166666666666666
17250,trustmark,5,1,['neutral' 'positive'],0.48333333333333334,0.0,0.15666666666666668
6220,finder,5,4,['neutral' 'positive'],0.5,0.28484848484848485,0.43212121212121213
18069,vitamin,5,4,['positive' 'neutral'],0.625,0.0,0.24000000000000005
6251,fireside_chat,5,3,['neutral'],0.45,0.0,0.09
780,antiviral_activity,5,3,['positive' 'neutral'],0.618909090909091,0.39090909090909093,0.5335906204906204
15836,star_rating,5,3,['positive'],1.0,0.0,0.38849999999999996
7268,haiti,5,1,['positive' 'negative' 'neutral'],0.45454545454545453,0.29696969696969694,0.36558835395373857
9697,malaysia,5,4,['negative' 'positive' 'neutral'],0.3625,0.0,0.13704545454545453
5521,epc,5,4,['neutral' 'positive' 'negative'],0.65,0.0,0.3348268398268398
15827,standing,5,4,['neutral' 'positive'],1.0,0.125,0.4761964285714286
18328,whiskey,5,2,['positive'],0.6683333333333333,0.0,0.4336666666666667
9478,logical,5,5,['positive' 'neutral'],0.6761363636363636,0.11666666666666665,0.4335606060606061
9477,logic_memory,5,3,['neutral' 'positive'],0.75,0.41464646464646465,0.583416305916306
17262,tsmc,5,2,['positive' 'neutral'],0.3333333333333333,0.0,0.08666666666666667
5536,epithelial_cell,5,4,['positive' 'neutral'],0.44166666666666665,0.275,0.3842063492063492
6226,finer,5,5,['neutral' 'positive'],0.3333333333333333,0.0,0.17333333333333334
878,aps,5,3,['neutral' 'positive'],0.4642857142857143,0.0,0.2061904761904762
15637,speaking,5,5,['positive' 'neutral'],0.5625,0.0,0.21327380952380953
10659,n,5,5,['positive' 'neutral'],0.975,0.42000000000000004,0.6873333333333334
7062,governance_score,5,3,['positive' 'neutral'],0.75,0.0,0.33333333333333337
13689,redundant,5,3,['positive' 'neutral'],0.6,0.2,0.4359523809523809
10958,njng,5,1,['neutral' 'negative'],0.8,0.375,0.525
15087,shaping,5,2,['positive' 'neutral'],0.5108333333333334,0.0,0.10216666666666667
10960,nk,5,1,['positive'],0.9,0.1,0.6
17187,tribe_members,5,1,['neutral' 'positive'],1.0,0.0,0.46990909090909094
5531,epidemic,5,5,['positive' 'negative' 'neutral'],1.0,0.0625,0.44025198412698413
18251,wear,5,4,['neutral' 'positive'],0.6875,0.0,0.2972222222222222
10878,newbuild,5,3,['positive' 'neutral'],0.75,0.0,0.36666666666666664
18334,white_label,5,5,['positive' 'neutral'],0.8,0.3666666666666667,0.5053030303030303
1142,atvm,5,1,['neutral'],1.0,0.0,0.39440476190476187
18310,westrock,5,1,['neutral' 'positive'],0.3666666666666667,0.0,0.19363636363636366
10840,netscout,5,1,['neutral'],0.7272727272727273,0.0,0.23545454545454544
10690,naphtha,5,4,['neutral' 'positive' 'negative'],0.575,0.0,0.3022222222222222
13273,quantum_computing,5,2,['neutral' 'positive'],0.55,0.3,0.45790584415584423
17986,vice_chair,5,5,['neutral' 'positive'],0.75,0.0,0.25
18040,virtualization,5,5,['neutral' 'positive'],0.5,0.0,0.27416666666666667
545,allergen,5,2,['positive' 'neutral'],0.75,0.0,0.32999999999999996
17015,trace,5,4,['positive' 'neutral'],0.5939393939393939,0.0,0.21378787878787878
6949,gigawatt_hours,5,4,['positive' 'neutral'],0.875,0.0,0.367
17014,trac,5,1,['neutral' 'positive'],1.0,0.1,0.418
15039,settled_awards,5,2,['positive' 'neutral'],0.35,0.0,0.1911111111111111
17458,underpinnings,5,5,['positive' 'neutral'],1.0,0.18484848484848485,0.5158506493506494
11118,nonstrategic,5,4,['negative' 'neutral' 'positive'],0.5,0.0,0.22444444444444445
6133,fever,5,4,['positive' 'negative'],0.5227272727272727,0.26,0.35228939393939396
14787,scratch,5,5,['positive' 'neutral'],0.5,0.1,0.26222222222222225
15936,sti,5,2,['positive' 'neutral'],0.48863636363636365,0.0,0.2539772727272727
9580,lucrative,5,4,['positive' 'negative' 'neutral'],0.5592424242424242,0.0,0.37557575757575756
15937,stick,5,5,['positive' 'neutral'],0.6166666666666667,0.4928571428571429,0.5823593073593074
14785,scrapping,5,3,['neutral' 'negative' 'positive'],0.5071428571428571,0.30416666666666664,0.3958214285714286
5784,executive_severance,5,3,['positive' 'neutral'],0.5916666666666667,0.2,0.3500595238095238
